id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
861051345310273536,861051345310273536,2017-05-07 04:53:32 CEST,2017-05-07,04:53:32,+0100,2799155701,jaythebee3,Julian Torres Barbosa,"{'type': 'Point', 'coordinates': [40.7096522, -74.0112896]}",@dogfishbeer Beer for Breakfast. Dark &amp; riddled with a tobacco smokiness reminiscent of that…  https://t.co/Owyd5R8PSR,en,[],['https://www.instagram.com/p/BTxmrT4lJb9/'],[],0,0,0,[],[],https://twitter.com/JayTheBee3/status/861051345310273536,False,,0,,,"39,-98,2400km",,,,,[],,,,
861048897187307520,861048897187307520,2017-05-07 04:43:49 CEST,2017-05-07,04:43:49,+0100,266955425,bobbybeans215,Bobby Digital,"{'type': 'Point', 'coordinates': [40.21, -75.37]}","Don't actually chew tobacco. #schurkiomencenturnio @ Montgomery County, Pennsylvania  https://t.co/yzxVnTxMxi",en,[],['https://www.instagram.com/p/BTxlkBHFD36/'],[],0,0,0,['schurkiomencenturnio'],[],https://twitter.com/bobbybeans215/status/861048897187307520,False,,0,,,"39,-98,2400km",,,,,[],,,,
861044279111811073,861044279111811073,2017-05-07 04:25:28 CEST,2017-05-07,04:25:28,+0100,342926958,lmigueltorres,Luis Miguel Torres,"{'type': 'Point', 'coordinates': [40.72055884, -74.04266417]}","I'm at Sky Tobacco in Jersey City, NJ  https://t.co/kW0cT65SaW",en,[],['https://www.swarmapp.com/c/1BgIIjTIYwT'],[],0,0,0,[],[],https://twitter.com/LMiguelTorres/status/861044279111811073,False,,0,,,"39,-98,2400km",,,,,[],,,,
861001640433913856,861001640433913856,2017-05-07 01:36:02 CEST,2017-05-07,01:36:02,+0100,104723605,legiscanma,LegiScan MA,"{'type': 'Point', 'coordinates': [42.358424, -71.063701]}",S1070 [NEW] Relative to penalties for underage possession and use of marijuana tobacco and alcohol  https://t.co/ySLw1oK2Yv,en,[],['http://bitly.com/WzntHM'],[],0,0,0,[],[],https://twitter.com/LegiScanMA/status/861001640433913856,False,,0,,,"39,-98,2400km",,,,,[],,,,
860980292957478912,860980292957478912,2017-05-07 00:11:12 CEST,2017-05-07,00:11:12,+0100,747981757,with_yvonne,💠Yvonne Ramée,"{'type': 'Point', 'coordinates': [33.82613539, -84.36600589]}","Saka Event (@ Scottish Tobacco in Atlanta, GA)  https://t.co/8Z245Wkp4s",en,[],['https://www.swarmapp.com/c/ikX1wkNYM0p'],[],0,0,0,[],[],https://twitter.com/with_yvonne/status/860980292957478912,False,,0,,,"39,-98,2400km",,,,,[],,,,
860975263538139136,860975263538139136,2017-05-06 23:51:13 CEST,2017-05-06,23:51:13,+0100,103671946,issa__shame,Trent,"{'type': 'Point', 'coordinates': [36.175, -115.136]}","Look America, this is who we learned gun control and Tobacco use from 👌 • • • 🔥 Commentary got…  https://t.co/PbgkLK3Ffj",en,[],['https://www.instagram.com/p/BTxEFUygQ4G/'],[],0,0,0,[],[],https://twitter.com/issa__shame/status/860975263538139136,False,,0,,,"39,-98,2400km",,,,,[],,,,
860975181443072001,860975181443072001,2017-05-06 23:50:54 CEST,2017-05-06,23:50:54,+0100,128270303,vereynn,Tim Draper,"{'type': 'Point', 'coordinates': [39.03644621, -77.41107258]}","I'm at Old Virginia Tobacco Co - @oldvatobacco in Sterling, VA  https://t.co/sJ2cTNL1jF",en,"[{'screen_name': 'oldvatobacco', 'name': 'old virginia tobacco', 'id': '882474745'}]",['https://www.swarmapp.com/c/5vWMzH9V4R4'],[],0,0,1,[],[],https://twitter.com/Vereynn/status/860975181443072001,False,,0,,,"39,-98,2400km",,,,,[],,,,
860944648876982272,860944648876982272,2017-05-06 21:49:34 CEST,2017-05-06,21:49:34,+0100,94039451,joeofallvapes,Joe E Alves Jr,"{'type': 'Point', 'coordinates': [44.0531, -122.991]}",BOOM!! 💥 #Repost elixirbilly ・・・ (Drops mic)  Anyone else wanna join us in NOT being a tobacco…  https://t.co/gUcjdRVdsS,en,[],['https://www.instagram.com/p/BTw2KRbAfrC/'],[],0,0,0,['repost'],[],https://twitter.com/joeofallvapes/status/860944648876982272,False,,0,,,"39,-98,2400km",,,,,[],,,,
860929735588798464,860929735588798464,2017-05-06 20:50:18 CEST,2017-05-06,20:50:18,+0100,20626806,jollymann,Shrimply Pibbles,"{'type': 'Point', 'coordinates': [38.90520736, -77.06252604]}","I'm at Georgetown Tobacco in Washington, DC  https://t.co/iqipQqk8hZ",en,[],['https://www.swarmapp.com/c/0gWE7QMIO4h'],[],0,0,0,[],[],https://twitter.com/Jollymann/status/860929735588798464,False,,0,,,"39,-98,2400km",,,,,[],,,,
860908795786137600,860908795786137600,2017-05-06 19:27:06 CEST,2017-05-06,19:27:06,+0100,35646104,onyxlarue,Stuart  Simmons,"{'type': 'Point', 'coordinates': [38.61842, -121.39899]}",Summit starts @ Tobacco Road Sacramento  https://t.co/q1h5c7vZFM,en,[],['https://www.instagram.com/p/BTwl2uQDkvt/'],[],0,0,0,[],[],https://twitter.com/onyxlarue/status/860908795786137600,False,,0,,,"39,-98,2400km",,,,,[],,,,
860872261158436865,860872261158436865,2017-05-06 17:01:55 CEST,2017-05-06,17:01:55,+0100,258851071,craftbeermonger,Craft Beer Monger,"{'type': 'Point', 'coordinates': [47.6517, -122.354]}",Slight tobacco note. Cheers! - Drinking a Danish Metal by Amager Bryghus/@jesterkingbeer at @brouwerscafe  —  https://t.co/w1ILxKS7j8,en,"[{'screen_name': 'jesterkingbeer', 'name': 'jester king brewery', 'id': '31512798'}, {'screen_name': 'brouwerscafe', 'name': 'brouwerscafe', 'id': '17468304'}]",['http://untp.beer/s/c448849772'],[],0,0,0,[],[],https://twitter.com/CraftBeerMonger/status/860872261158436865,False,,0,,,"39,-98,2400km",,,,,[],,,,
860849317304782848,860849317304782848,2017-05-06 15:30:45 CEST,2017-05-06,15:30:45,+0100,507831560,thegentsstache,Matthew Bretherick,"{'type': 'Point', 'coordinates': [35.87109062, -86.71038973]}",Tobacco baskets are always a hit! This square reproduction of a vintage basket comes in two…  https://t.co/7o3D3QoQxw,en,[],['https://www.instagram.com/p/BTwKzoVDENR/'],[],0,0,0,[],[],https://twitter.com/Thegentsstache/status/860849317304782848,False,,0,,,"39,-98,2400km",,,,,[],,,,
860686827241517060,860686827241517060,2017-05-06 04:45:05 CEST,2017-05-06,04:45:05,+0100,273257081,fivestarhookah,alex danaciyan,"{'type': 'Point', 'coordinates': [34.2645399, -118.51638]}","#trifectatobacco blond leaf   Trifecta Tobacco, newly introduced late-2014 has gained traction…  https://t.co/7FInZD4GKQ",en,[],['https://www.instagram.com/p/BTvA6pcju1H/'],[],0,0,0,['trifectatobacco'],[],https://twitter.com/fivestarhookah/status/860686827241517060,False,,0,,,"39,-98,2400km",,,,,[],,,,
860678411093630977,860678411093630977,2017-05-06 04:11:38 CEST,2017-05-06,04:11:38,+0100,850086885527613441,emeraldmwatson2,Emerald M. Watson,"{'type': 'Point', 'coordinates': [29.945364, -90.080541]}",Market Japan Tobacco  Turkish Tobacco,en,[],[],[],0,0,0,[],[],https://twitter.com/EmeraldMWatson2/status/860678411093630977,False,,0,,,"39,-98,2400km",,,,,[],,,,
860671986212761601,860671986212761601,2017-05-06 03:46:06 CEST,2017-05-06,03:46:06,+0100,104715525,legiscantx,LegiScan TX,"{'type': 'Point', 'coordinates': [30.274001, -97.740631]}","SB1390 [Enroll] Relating to taxes and fees imposed on cigarettes and other tobacco products, including an exempt...  https://t.co/wxVJQu5pi9",en,[],['http://bitly.com/10pz6SL'],[],0,0,0,[],[],https://twitter.com/LegiScanTX/status/860671986212761601,False,,0,,,"39,-98,2400km",,,,,[],,,,
860627520428924928,860627520428924928,2017-05-06 00:49:25 CEST,2017-05-06,00:49:25,+0100,92137837,mrsafs,Erika Roberts Studio,"{'type': 'Point', 'coordinates': [35.0891, -89.71561]}","Not quite done but almost! My #wip for the day: a rustic tobacco barn, tobacco fields and a…  https://t.co/n7zdwncxAZ",en,[],['https://www.instagram.com/p/BTul8oXg9Im/'],[],0,0,0,['wip'],[],https://twitter.com/MrsAFS/status/860627520428924928,False,,0,,,"39,-98,2400km",,,,,[],,,,
860624795204964352,860624795204964352,2017-05-06 00:38:35 CEST,2017-05-06,00:38:35,+0100,42568851,congo34zulu,Marley's gift and tobacco LLC,"{'type': 'Point', 'coordinates': [39.73909, -105.05285]}",Just posted a photo @ Marleys Pipe and Tobacco  https://t.co/IXzdVsWVcK,en,[],['https://www.instagram.com/p/BTuktVMBGtI/'],[],0,0,0,[],[],https://twitter.com/congo34zulu/status/860624795204964352,False,,0,,,"39,-98,2400km",,,,,[],,,,
860622693179064321,860622693179064321,2017-05-06 00:30:14 CEST,2017-05-06,00:30:14,+0100,42568851,congo34zulu,Marley's gift and tobacco LLC,"{'type': 'Point', 'coordinates': [39.73909, -105.05285]}",Just posted a photo @ Marleys Pipe and Tobacco  https://t.co/qArPvR5g2c,en,[],['https://www.instagram.com/p/BTujwNCBOI_/'],[],0,0,0,[],[],https://twitter.com/congo34zulu/status/860622693179064321,False,,0,,,"39,-98,2400km",,,,,[],,,,
860592517821194248,860592517821194248,2017-05-05 22:30:19 CEST,2017-05-05,22:30:19,+0100,2465147731,btysheen,"Btysheen resists racism and hatred, Trumpism","{'type': 'Point', 'coordinates': [39.3654476, -76.6103139]}",Im confused holding drug dealers accountable 4 overdose? Do we hold liquor&amp; tobacco companies accountable 4 deaths? The answer isnt jail,en,[],[],[],0,0,0,[],[],https://twitter.com/Btysheen/status/860592517821194248,False,,0,,,"39,-98,2400km",,,,,[],,,,
860589246184337408,860589246184337408,2017-05-05 22:17:19 CEST,2017-05-05,22:17:19,+0100,778273860,rafaeldijas,eshopsmokeshop,"{'type': 'Point', 'coordinates': [32.75038, -96.666]}",WANT TO GO ALL NATURAL 😉🤔😮😳🌿🌿🌿🌱🌿🌿🌱🌿🌱🌿🌱🌱👌🏻 Tag a friend  NO TOBACCO!!! Stop by @RafaelDijas  and…  https://t.co/yMnaFd0Hhl,en,"[{'screen_name': 'rafaeldijas', 'name': 'eshopsmokeshop', 'id': '778273860'}]",['https://www.instagram.com/p/BTuUinjjUSA/'],[],0,0,0,[],[],https://twitter.com/RafaelDijas/status/860589246184337408,False,,0,,,"39,-98,2400km",,,,,[],,,,
860583403317596162,860583403317596162,2017-05-05 21:54:06 CEST,2017-05-05,21:54:06,+0100,778273860,rafaeldijas,eshopsmokeshop,"{'type': 'Point', 'coordinates': [32.75038, -96.666]}",🌿🌿🌱🌿🌿🌿🌿🌿🌱🌿🌱🌱🌿 want to go all natural 😍😀 TO TOBACCO 👌🏻🙌🙏 Stop by @RafaelDijas and get yours and…  https://t.co/6x0zGcksR6,en,"[{'screen_name': 'rafaeldijas', 'name': 'eshopsmokeshop', 'id': '778273860'}]",['https://www.instagram.com/p/BTt7yIajhzV/'],[],0,0,0,[],[],https://twitter.com/RafaelDijas/status/860583403317596162,False,,0,,,"39,-98,2400km",,,,,[],,,,
860572986189000708,860572986189000708,2017-05-05 21:12:43 CEST,2017-05-05,21:12:43,+0100,575111574,nicolemark_,Nicole Lillian Mark,"{'type': 'Point', 'coordinates': [35.99304237, -78.90509069]}","Walk with the pup (@ American Tobacco Campus - @atcdurham in Durham, NC)  https://t.co/fAo3hBBEA4",en,"[{'screen_name': 'atcdurham', 'name': 'american tobacco', 'id': '76673929'}]",['https://www.swarmapp.com/c/2LUOxO9FDjl'],[],0,0,0,[],[],https://twitter.com/nicolemark_/status/860572986189000708,False,,0,,,"39,-98,2400km",,,,,[],,,,
860558326924361728,860558326924361728,2017-05-05 20:14:28 CEST,2017-05-05,20:14:28,+0100,17330646,talkativepr,Elizabeth Harrison,"{'type': 'Point', 'coordinates': [35.9931831, -78.9042969]}",#cincodemayo #atcampus #bullcity #durham @ American Tobacco Campus  https://t.co/ymI1Xv1squ,en,[],['https://www.instagram.com/p/BTuGewhBvm3uOzBRRtsByRyCkIbkg4dSJlPso40/'],[],0,0,0,"['cincodemayo', 'atcampus', 'bullcity', 'durham']",[],https://twitter.com/TalkativePR/status/860558326924361728,False,,0,,,"39,-98,2400km",,,,,[],,,,
860543436952174592,860543436952174592,2017-05-05 19:15:18 CEST,2017-05-05,19:15:18,+0100,17330646,talkativepr,Elizabeth Harrison,"{'type': 'Point', 'coordinates': [35.9931831, -78.9042969]}",#durhambulls #durham #bullcity #atcampus @ American Tobacco Campus  https://t.co/aOuPqR3J9r,en,[],['https://www.instagram.com/p/BTt_tVPhQdNMkDk-3MNBVKQZR5bMCJmjkk36GY0/'],[],0,0,0,"['durhambulls', 'durham', 'bullcity', 'atcampus']",[],https://twitter.com/TalkativePR/status/860543436952174592,False,,0,,,"39,-98,2400km",,,,,[],,,,
860539961711497218,860539961711497218,2017-05-05 19:01:29 CEST,2017-05-05,19:01:29,+0100,19762480,bsekora,William J Sekora Jr,"{'type': 'Point', 'coordinates': [40.3105545, -79.615966]}",I'm at Rick's Tobacco Outlet in PA  https://t.co/1uWJ7ZbjZi,en,[],['https://www.swarmapp.com/c/kgxukB1r9l3'],[],0,0,0,[],[],https://twitter.com/bsekora/status/860539961711497218,False,,0,,,"39,-98,2400km",,,,,[],,,,
860519090905120768,860519090905120768,2017-05-05 17:38:33 CEST,2017-05-05,17:38:33,+0100,16615404,baristaonduty,J Buna 0/00 T,"{'type': 'Point', 'coordinates': [30.75416, -81.58025]}",A Lil #BrickAndMortar Support. Our Brother Dave Is Back @ Tobacco Planet. Was Out About 2…  https://t.co/fVe3OX06xW,en,[],['https://www.instagram.com/p/BTt0o7dgkyC/'],[],0,0,0,['brickandmortar'],[],https://twitter.com/BaristaOnDutY/status/860519090905120768,False,,0,,,"39,-98,2400km",,,,,[],,,,
860481790804406272,860481790804406272,2017-05-05 15:10:20 CEST,2017-05-05,15:10:20,+0100,745446241752981505,ajh3nrique,Afonso J Henrique,"{'type': 'Point', 'coordinates': [40.73152, -74.16858312]}",Beautiful night and event... jimenez_tobacco always great to be around amazing energy and people…  https://t.co/ODpdM9fDOw,en,[],['https://www.instagram.com/p/BTtjq6qDYP0/'],[],0,0,1,[],[],https://twitter.com/ajh3nrique/status/860481790804406272,False,,0,,,"39,-98,2400km",,,,,[],,,,
860470267604336640,860470267604336640,2017-05-05 14:24:33 CEST,2017-05-05,14:24:33,+0100,14030812,snakelady,SnakeLady🐍Greta,"{'type': 'Point', 'coordinates': [35.9931831, -78.9042969]}",Cool lights and mega waterfall/fountain/river at American Tobacco Campus. Keith was stuck…  https://t.co/MgndnpduIw,en,[],['https://www.instagram.com/p/BTteb8GDpkJ/'],[],0,0,0,[],[],https://twitter.com/snakelady/status/860470267604336640,False,,0,,,"39,-98,2400km",,,,,[],,,,
860452513807384577,860452513807384577,2017-05-05 13:14:00 CEST,2017-05-05,13:14:00,+0100,833548364,crystalcastaway,Crystal Egan,"{'type': 'Point', 'coordinates': [22.6164, -83.7078]}","Tobacco farmer number 2. Viñales, Cuba.  “He’s done this many times before. But you can see he’s…  https://t.co/3TOrhBguWS",en,[],['https://www.instagram.com/p/BTtWXJ-h9I_/'],[],0,0,1,[],[],https://twitter.com/CrystalCastaway/status/860452513807384577,False,,0,,,"39,-98,2400km",,,,,[],,,,
860322975261831168,860322975261831168,2017-05-05 04:39:15 CEST,2017-05-05,04:39:15,+0100,264542273,offthetriboro,Loran is Moving Back; Isn’t Thrilled,"{'type': 'Point', 'coordinates': [35.0364, -81.0057]}",Held up incredibly well. Has an oatmeal stout flavor. Dark tobacco an... (The Abyss (2015))  https://t.co/QugHi4l5VQ #photo,en,[],['http://untp.beer/s/c448180708'],[],0,0,0,['photo'],[],https://twitter.com/OffTheTriBoro/status/860322975261831168,False,,0,,,"39,-98,2400km",,,,,[],,,,
860306705472565248,860306705472565248,2017-05-05 03:34:36 CEST,2017-05-05,03:34:36,+0100,740969273519005696,dodson_dig_co,Dodson Dig Co.,"{'type': 'Point', 'coordinates': [34.86605, -82.38128]}",Just in time for Saturday's races! Kentucky Club tobacco tin- mint condition 40's-50's.…  https://t.co/MU0js23Zar,en,[],['https://www.instagram.com/p/BTsUDtDhFZb/'],[],0,0,1,[],[],https://twitter.com/Dodson_Dig_Co/status/860306705472565248,False,,0,,,"39,-98,2400km",,,,,[],,,,
860277144869621760,860277144869621760,2017-05-05 01:37:09 CEST,2017-05-05,01:37:09,+0100,795140053,strella1007,Cecilia Garcia,"{'type': 'Point', 'coordinates': [37.53581208, -77.4348185]}","A Richmond classic, great for dinner! (@ The Tobacco Company - @tobaccocodine in Richmond, VA)  https://t.co/cboYVsm9A1",en,"[{'screen_name': 'tobaccocodine', 'name': 'the tobacco company', 'id': '39545310'}]",['https://www.swarmapp.com/c/1GkSkEIslhq'],[],0,0,0,[],[],https://twitter.com/StReLla1007/status/860277144869621760,False,,0,,,"39,-98,2400km",,,,,[],,,,
860267420837191680,860267420837191680,2017-05-05 00:58:30 CEST,2017-05-05,00:58:30,+0100,1188180282,thomas_noonie,Noonie Thomas,"{'type': 'Point', 'coordinates': [44.9777679, -74.7146072]}",Bedazzled!  Just finished these are mine!! @ Keegans Tobacco Shop  https://t.co/39qSDyUuYK,en,[],['https://www.instagram.com/p/BTsCMLPjN8A/'],[],0,0,0,[],[],https://twitter.com/thomas_noonie/status/860267420837191680,False,,0,,,"39,-98,2400km",,,,,[],,,,
860264803201404929,860264803201404929,2017-05-05 00:48:06 CEST,2017-05-05,00:48:06,+0100,172256552,steveaburch,Steveaburch,"{'type': 'Point', 'coordinates': [39.17028277, -76.78530199]}",#DontForgetTheA @ Tobacco Leaf  https://t.co/1CctBSI6J6,en,[],['https://www.instagram.com/p/BTsBAEwgabi/'],[],0,0,0,['dontforgetthea'],[],https://twitter.com/SteveAburch/status/860264803201404929,False,,0,,,"39,-98,2400km",,,,,[],,,,
860229367271763972,860229367271763972,2017-05-04 22:27:18 CEST,2017-05-04,22:27:18,+0100,150013415,leafonly,Leaf Only,"{'type': 'Point', 'coordinates': [41.5461719, -72.68994367]}","Mainly used to make cigarette tobacco leaf blends a bit stronger, the Aged Burley Whole Leaf…  https://t.co/aMCTBJukx0",en,[],['https://www.instagram.com/p/BTrw4lWl-k1/'],[],0,0,0,[],[],https://twitter.com/leafonly/status/860229367271763972,False,,0,,,"39,-98,2400km",,,,,[],,,,
860213837995294720,860213837995294720,2017-05-04 21:25:35 CEST,2017-05-04,21:25:35,+0100,17330646,talkativepr,Elizabeth Harrison,"{'type': 'Point', 'coordinates': [35.9931831, -78.9042969]}",#divas #colleages #newjob @ American Tobacco Campus  https://t.co/uD9sFFTmZc,en,[],['https://www.instagram.com/p/BTrp01cB8kHNOkpbG5iT61_jYuE8HaVatQkssU0/'],[],0,0,0,"['divas', 'colleages', 'newjob']",[],https://twitter.com/TalkativePR/status/860213837995294720,False,,0,,,"39,-98,2400km",,,,,[],,,,
860208126011854848,860208126011854848,2017-05-04 21:02:53 CEST,2017-05-04,21:02:53,+0100,348011976,saustinmusic,South Austin Music,"{'type': 'Point', 'coordinates': [30.25325641, -97.76338507]}",Gibson ES330 Tobacco Burst Comes with hardshell case $2999.99 @ South Austin Music  https://t.co/GbXCRsyRfL,en,[],['https://www.instagram.com/p/BTrnOo0AUJh/'],[],0,0,1,[],[],https://twitter.com/saustinmusic/status/860208126011854848,False,,0,,,"39,-98,2400km",,,,,[],,,,
860191004036608000,860191004036608000,2017-05-04 19:54:51 CEST,2017-05-04,19:54:51,+0100,37972772,coronacigarco,Jeff Borysiewicz,"{'type': 'Point', 'coordinates': [28.4851148, -81.7999127]}",FSG Farm Field Day at the Florida Sun Grown tobacco farm. Dropping knowledge on team Corona and…  https://t.co/Znqo4D3Ma2,en,[],['https://www.instagram.com/p/BTrfb1nDW7L/'],[],1,0,2,[],[],https://twitter.com/CoronaCigarCo/status/860191004036608000,False,,0,,,"39,-98,2400km",,,,,[],,,,
860146077193973760,860146077193973760,2017-05-04 16:56:20 CEST,2017-05-04,16:56:20,+0100,130689538,casinolifeprez,FlyestNiggaEver,"{'type': 'Point', 'coordinates': [33.7714, -84.2978]}","Rollin' my 🌳in weed, that's high on high. You know wtf goin on 100% Hemp 🚫 Tobacco MF. #highhemp…  https://t.co/eFr2PTKrW7",en,[],['https://www.instagram.com/p/BTrLAcnFKev/'],[],0,1,0,['highhemp'],[],https://twitter.com/casinolifeprez/status/860146077193973760,False,,0,,,"39,-98,2400km",,,,,[],,,,
860137515600228352,860137515600228352,2017-05-04 16:22:18 CEST,2017-05-04,16:22:18,+0100,2693239915,bradcigarfish,Cigar Fish,"{'type': 'Point', 'coordinates': [32.9591, -96.83026]}",Celebrate Cinco de Mayo (that's the 5th of May to us gringos) at Addison Tobacco with Kurt…  https://t.co/MTh36cdxtT,en,[],['https://www.instagram.com/p/BTrHHRoFjUR/'],[],0,0,0,[],[],https://twitter.com/BradCigarFish/status/860137515600228352,False,,0,,,"39,-98,2400km",,,,,[],,,,
860120488990953477,860120488990953477,2017-05-04 15:14:39 CEST,2017-05-04,15:14:39,+0100,1175598012,historytville,Thomasville History Center,"{'type': 'Point', 'coordinates': [30.8364, -83.9782]}","Ed Kelly Collection: Curing tobacco at the Hurst farm, July 1964 #thomascountyga #southgeorgia…  https://t.co/Ym1976yAvm",en,[],['https://www.instagram.com/p/BTq_YDIAqpo/'],[],0,0,0,"['thomascountyga', 'southgeorgia']",[],https://twitter.com/historytville/status/860120488990953477,False,,0,,,"39,-98,2400km",,,,,[],,,,
860075538509156353,860075538509156353,2017-05-04 12:16:02 CEST,2017-05-04,12:16:02,+0100,104723780,legiscanmi,LegiScan MI,"{'type': 'Point', 'coordinates': [42.73347, -84.5553]}","HB4578 [NEW] Taxation; tobacco; tax on certain electronic smoking devices and certain tobacco products; modify, a...  https://t.co/nOIrQsoJFk",en,[],['http://bitly.com/WpN3ix'],[],0,0,0,[],[],https://twitter.com/LegiScanMI/status/860075538509156353,False,,0,,,"39,-98,2400km",,,,,[],,,,
860041087989174273,860041087989174273,2017-05-04 09:59:08 CEST,2017-05-04,09:59:08,+0100,833548364,crystalcastaway,Crystal Egan,"{'type': 'Point', 'coordinates': [22.6164, -83.7078]}","The tobacco farmer 1. Viñales, Cuba.  “We watch on in amazement as he rolls us a fresh cigar…  https://t.co/u1VcHtOeyY",en,[],['https://www.instagram.com/p/BTqbRPChMmV/'],[],0,0,0,[],[],https://twitter.com/CrystalCastaway/status/860041087989174273,False,,0,,,"39,-98,2400km",,,,,[],,,,
859979198387150848,859979198387150848,2017-05-04 05:53:13 CEST,2017-05-04,05:53:13,+0100,33699466,bjk1008,brian!?,"{'type': 'Point', 'coordinates': [35.9933987, -78.90470632]}","Nice job, Durham. Giant tobacco processing places turn into nice restaurant/common areas. Who…  https://t.co/TUNuQma8ho",en,[],['https://www.instagram.com/p/BTp_Hs9l0LR/'],[],0,0,0,[],[],https://twitter.com/bjk1008/status/859979198387150848,False,,0,,,"39,-98,2400km",,,,,[],,,,
859939809279832065,859939809279832065,2017-05-04 03:16:42 CEST,2017-05-04,03:16:42,+0100,104701711,legiscanal,LegiScan AL,"{'type': 'Point', 'coordinates': [32.377716, -86.300489]}","HB522 [Enroll] Randolph Co., tobacco tax, collection and distrib. altered, Act 2003-213, 2003 Reg. Sess. am'd.  https://t.co/cP1rlF9b1d",en,[],['http://bitly.com/XdIess'],[],0,0,0,[],[],https://twitter.com/LegiScanAL/status/859939809279832065,False,,0,,,"39,-98,2400km",,,,,[],,,,
859923056935960578,859923056935960578,2017-05-04 02:10:08 CEST,2017-05-04,02:10:08,+0100,198230422,embassycigars,Embassy Cigars,"{'type': 'Point', 'coordinates': [33.91852, -117.90366]}","Getting the Right Product with Service &amp; Smile ""Priceless"". Tobacco Pipe Peterson, Pipe Lighter…  https://t.co/0B2N8sqvQP",en,[],['https://www.instagram.com/p/BTpllWDliQT/'],[],0,0,0,[],[],https://twitter.com/Embassycigars/status/859923056935960578,False,,0,,,"39,-98,2400km",,,,,[],,,,
859919432830689280,859919432830689280,2017-05-04 01:55:43 CEST,2017-05-04,01:55:43,+0100,69221928,vaporssmokeshop,Vapors Smoke Shop,"{'type': 'Point', 'coordinates': [37.29383592, -121.96492728]}","Method Cali Berry, a tobacco free nicotine eliquid that's tasty and easy on coils! Try it out…  https://t.co/oLjHCqGGyB",en,[],['https://www.instagram.com/p/BTpj8cQB7-b/'],[],0,0,0,[],[],https://twitter.com/VaporsSmokeShop/status/859919432830689280,False,,0,,,"39,-98,2400km",,,,,[],,,,
859899028162568194,859899028162568194,2017-05-04 00:34:39 CEST,2017-05-04,00:34:39,+0100,42568851,congo34zulu,Marley's gift and tobacco LLC,"{'type': 'Point', 'coordinates': [39.66991, -104.98741]}",Just posted a photo @ Marleys Pipe and Tobacco II  https://t.co/uCDWtF9QKk,en,[],['https://www.instagram.com/p/BTpaqxYh0KS/'],[],0,0,0,[],[],https://twitter.com/congo34zulu/status/859899028162568194,False,,0,,,"39,-98,2400km",,,,,[],,,,
859861135348158465,859861135348158465,2017-05-03 22:04:04 CEST,2017-05-03,22:04:04,+0100,972120872,india_aleah,India Aleah Hayes,"{'type': 'Point', 'coordinates': [35.9953, -78.9047]}",😍 @stbeautyband ! #aocfest @ American Tobacco Historic District  https://t.co/niGv62Ey93,en,"[{'screen_name': 'stbeautyband', 'name': 'st.beauty', 'id': '807453229'}]",['https://www.instagram.com/p/BTpJbiSliyB/'],[],0,0,1,['aocfest'],[],https://twitter.com/india_aleah/status/859861135348158465,False,,0,,,"39,-98,2400km",,,,,[],,,,
859851141571543043,859851141571543043,2017-05-03 21:24:22 CEST,2017-05-03,21:24:22,+0100,1188180282,thomas_noonie,Noonie Thomas,"{'type': 'Point', 'coordinates': [44.9777679, -74.7146072]}",Fresh in from 🇨🇦!! Ketchup chips and St Alberts cheese!! @ Keegans Tobacco Shop  https://t.co/AhcpxKJ8K5,en,[],['https://www.instagram.com/p/BTpE5AljMRJ/'],[],0,0,0,[],[],https://twitter.com/thomas_noonie/status/859851141571543043,False,,0,,,"39,-98,2400km",,,,,[],,,,
859841684946944000,859841684946944000,2017-05-03 20:46:47 CEST,2017-05-03,20:46:47,+0100,25197321,pourlairscents,jocelyn fortier,"{'type': 'Point', 'coordinates': [34.0522, -118.243]}","A mid day moment of a story of a date. Mr. Rose smells of old car leather, tobacco, bourbon and…  https://t.co/rU8Xa57DU3",en,[],['https://www.instagram.com/p/BTpAl0Ujgy0/'],[],0,0,0,[],[],https://twitter.com/PourlairScents/status/859841684946944000,False,,0,,,"39,-98,2400km",,,,,[],,,,
859835933365080064,859835933365080064,2017-05-03 20:23:56 CEST,2017-05-03,20:23:56,+0100,1175598012,historytville,Thomasville History Center,"{'type': 'Point', 'coordinates': [30.8364, -83.9782]}","Ed Kelly Collection: Trucks lined up on Market St. to get to the Tobacco Warehouses, August…  https://t.co/A33xAigZ9b",en,[],['https://www.instagram.com/p/BTo9-bHAagt/'],[],0,0,0,[],[],https://twitter.com/historytville/status/859835933365080064,False,,0,,,"39,-98,2400km",,,,,[],,,,
